Customer_ID,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Gender,Age,Region,Dropped_Calls,tariff,Handset,L_O_S
"K304960",509,832.200001,120,492.600000,14,23.000000,116.599282,1.634971,4.105000,1.642857,643,1347.800001,2.096112,1464.399283,"F",24,"East",2,"CAT 200","WC95",28.878850
"K304980",282,799.200000,95,588.900001,4,29.400001,3.554669,2.834043,6.198947,7.350000,381,1417.500002,3.720472,1421.054671,"M",22,"Central",0,"CAT 200","S50",30.324435
"K305010",565,879.000000,385,641.099999,17,36.499999,51.544947,1.555752,1.665195,2.147059,967,1556.599998,1.609721,1608.144945,"F",50,"Central",0,"CAT 200","WC95",34.234086
"K305030",722,1512.600000,215,627.000000,10,34.500000,122.593444,2.095014,2.916279,3.450000,947,2174.100000,2.295776,2296.693444,"F",20,"South-West",0,"CAT 200","WC95",47.671458
"K305040",544,947.400000,11,233.699998,11,27.500000,123.472171,1.741544,21.245454,2.500000,566,1208.599998,2.135336,1332.072169,"M",14,"East",1,"CAT 200","S50",9.790554
"K305050",483,1013.400001,37,451.800001,5,39.600000,135.637282,2.098137,12.210811,7.920000,525,1504.800002,2.866286,1640.437284,"F",21,"East",0,"CAT 200","WC95",12.878850
"K305070",823,1895.400000,50,240.000000,0,0.000000,83.724347,2.303038,4.800000,0.000000,873,2135.400000,2.446048,2219.124347,"F",49,"East",0,"CAT 200","WC95",43.630390
"K305090",638,991.199999,128,317.100000,3,19.200000,170.994575,1.553605,2.477344,6.400000,769,1327.499999,1.726268,1498.494574,"M",51,"South",11,"CAT 200","BS110",11.926078
"K305100",393,825.600000,117,272.100000,21,42.000000,124.318671,2.100763,2.325641,2.000000,531,1139.700000,2.146328,1264.018671,"F",27,"East",0,"CAT 200","WC95",22.965092
"K305110",600,1258.800001,18,77.700000,27,45.000000,151.835142,2.098000,4.316667,1.666667,645,1381.500001,2.141860,1533.335143,"F",23,"North-West",9,"CAT 200","WC95",48.197125
"K305120",498,751.799999,129,362.400000,6,21.600000,59.367188,1.509639,2.809302,3.600000,633,1135.799999,1.794313,1195.167187,"M",18,"East",9,"CAT 200","S50",13.108830
"K305130",587,991.800000,10,298.500000,12,44.400000,38.954611,1.689608,29.850000,3.700000,609,1334.700000,2.191626,1373.654611,"M",13,"South-East",1,"CAT 200","S50",29.831622
"K305150",881,1596.600000,205,424.200000,1,4.200000,172.431219,1.812259,2.069268,4.200000,1087,2025.000000,1.862925,2197.431219,"F",44,"Central",2,"CAT 200","BS110",13.535934
"K305160",823,1269.600001,37,188.700001,1,3.500000,161.014085,1.542649,5.100000,3.500000,861,1461.800002,1.697793,1622.814087,"M",39,"South-East",1,"CAT 200","S50",9.889117
"K305180",1265,1902.000000,55,145.200000,2,7.500000,158.322953,1.503557,2.640000,3.750000,1322,2054.700000,1.554236,2213.022953,"F",25,"South",8,"CAT 200","BS110",49.971253
"K305200",948,1521.000000,5,102.599999,1,9.600000,22.813584,1.604430,20.520000,9.600000,954,1633.199999,1.711950,1656.013583,"F",49,"South-West",0,"CAT 200","BS110",28.320329
"K305210",655,1377.600000,188,735.299999,21,43.000000,168.139899,2.103206,3.911170,2.047619,864,2155.899999,2.495255,2324.039898,"F",29,"North",9,"CAT 200","WC95",22.275154
"K305230",463,714.600001,186,310.800000,6,18.500001,6.255373,1.543413,1.670968,3.083334,655,1043.900002,1.593740,1050.155375,"F",32,"South-East",11,"CAT 200","WC95",26.644764
"K305240",439,666.000000,190,321.000000,6,47.500000,29.703318,1.517084,1.689474,7.916667,635,1034.500000,1.629134,1064.203318,"M",23,"North-West",2,"CAT 200","S50",13.108830
"K305250",594,954.000000,321,485.100000,0,0.000000,40.908177,1.606061,1.511215,0.000000,915,1439.100000,1.572787,1480.008177,"F",36,"East",10,"CAT 200","BS110",30.324435
"K305260",731,1233.600000,12,22.199999,8,26.400000,154.067088,1.687551,1.850000,3.300000,751,1282.199999,1.707324,1436.267087,"F",25,"South-East",2,"CAT 200","CAS30",21.848049
"K305270",696,1174.200000,5,45.600001,6,25.500000,42.377900,1.687069,9.120000,4.250000,707,1245.300001,1.761386,1287.677901,"F",17,"Central",9,"CAT 200","WC95",20.336756
"K305280",358,753.600000,117,281.100001,7,13.800001,51.879104,2.105028,2.402564,1.971429,482,1048.500002,2.175311,1100.379106,"F",19,"South",2,"CAT 200","WC95",36.763860
"K305290",1337,2418.000000,41,76.799999,0,0.000000,164.883825,1.808527,1.873171,0.000000,1378,2494.799999,1.810450,2659.683824,"M",37,"South-West",0,"CAT 200","S50",55.655031
"K305300",752,1312.800000,40,61.800000,16,30.000000,153.977888,1.745745,1.545000,1.875000,808,1404.600000,1.738366,1558.577888,"F",55,"North",0,"CAT 200","WC95",55.490760
"K305320",358,553.200000,140,458.700000,2,4.800000,150.917130,1.545251,3.276429,2.400000,500,1016.700000,2.033400,1167.617130,"F",36,"South",1,"CAT 200","BS110",38.603696
"K305330",814,1229.400000,10,43.499999,2,34.200000,59.974935,1.510319,4.350000,17.100000,826,1307.099999,1.582446,1367.074934,"F",26,"North-West",2,"CAT 200","WC95",28.648871
"K305340",893,1455.600001,162,257.399999,15,49.800000,32.364389,1.630011,1.588889,3.320000,1070,1762.800000,1.647477,1795.164389,"F",16,"South-East",2,"CAT 200","WC95",30.225873
"K305350",428,902.400000,74,399.900000,13,45.600000,159.382274,2.108411,5.404054,3.507692,515,1347.900000,2.617282,1507.282274,"F",22,"South",0,"CAT 200","WC95",53.683778
"K305360",908,1915.800000,206,380.700001,16,48.000000,118.483576,2.109912,1.848058,3.000000,1130,2344.500001,2.074779,2462.983577,"F",54,"North",0,"CAT 200","BS110",45.535934
"K305370",665,1402.800000,3,26.700000,5,49.800000,162.405009,2.109474,8.900000,9.960000,673,1479.300000,2.198068,1641.705009,"F",31,"South-East",2,"CAT 200","BS110",35.975359
"K305380",337,712.200000,183,336.300001,6,37.500000,31.258586,2.113353,1.837705,6.250000,526,1086.000001,2.064639,1117.258587,"M",38,"South",0,"CAT 200","BS110",39.162218
"K305390",695,1468.799999,184,447.600001,0,0.000000,133.018680,2.113381,2.432609,0.000000,879,1916.400000,2.180205,2049.418680,"M",22,"South",0,"CAT 200","BS110",50.496920
"K305410",709,1195.799999,36,280.200001,17,37.799999,177.916659,1.686601,7.783333,2.223529,762,1513.799999,1.986614,1691.716658,"M",18,"West",2,"CAT 200","S50",16.065708
"K305430",336,655.200001,49,412.500001,21,49.799999,52.333201,1.950000,8.418367,2.371429,406,1117.500001,2.752463,1169.833202,"M",31,"Central",0,"CAT 200","S50",44.353183
"K305440",488,1030.800000,61,219.900001,0,0.000000,35.327672,2.112295,3.604918,0.000000,549,1250.700001,2.278142,1286.027673,"M",23,"Central",2,"CAT 200","BS110",28.156057
"K305450",393,687.000000,331,576.600000,1,3.000000,37.617637,1.748092,1.741994,3.000000,725,1266.600000,1.747034,1304.217637,"F",29,"Central",2,"CAT 200","WC95",56.903491
"K305480",585,1021.799999,38,896.700001,3,13.500000,56.679295,1.746667,23.597368,4.500000,626,1932.000000,3.086262,1988.679295,"M",30,"Central",3,"CAT 200","S50",23.162218
"K305500",460,831.000000,249,469.500001,9,37.500001,86.496941,1.806522,1.885542,4.166667,718,1338.000002,1.863510,1424.496943,"F",30,"North",0,"CAT 200","BS110",29.667351
"K305510",1032,1591.200001,152,240.000000,8,21.000000,162.249940,1.541860,1.578947,2.625000,1192,1852.200001,1.553859,2014.449941,"F",15,"South-East",0,"CAT 200","BS110",47.080082
"K305520",439,931.199999,152,305.100000,10,43.199999,38.748151,2.121185,2.007237,4.320000,601,1279.499998,2.128952,1318.248149,"M",23,"Central",1,"CAT 200","S50",20.960986
"K305530",541,946.200001,34,446.699999,12,21.000000,86.063779,1.748983,13.138235,1.750000,587,1413.900000,2.408688,1499.963779,"M",31,"North-West",2,"CAT 200","S50",22.340862
"K305550",678,1089.000000,38,180.600001,4,35.500000,13.919273,1.606195,4.752632,8.875000,720,1305.100001,1.812639,1319.019274,"F",12,"North-East",2,"CAT 200","BS110",44.024641
"K305560",769,1345.800001,254,455.400001,2,9.600000,112.247162,1.750065,1.792913,4.800000,1025,1810.800002,1.766634,1923.047164,"M",51,"South-East",10,"CAT 200","S50",48.755647
"K305570",451,878.400000,33,323.100000,16,29.000000,176.060226,1.947672,9.790909,1.812500,500,1230.500000,2.461000,1406.560226,"M",12,"North-East",10,"CAT 200","BS110",12.188912
"K305630",511,1085.400001,76,486.900001,4,11.400000,84.995493,2.124070,6.406579,2.850000,591,1583.700002,2.679695,1668.695495,"M",24,"West",0,"CAT 200","S50",22.209446
"K305640",1093,1913.399999,24,140.700001,7,16.500001,89.731568,1.750595,5.862500,2.357143,1124,2070.600001,1.842171,2160.331569,"F",35,"West",2,"CAT 200","WC95",25.527721
"K305650",605,1179.000000,59,194.400000,2,9.000000,88.852207,1.948760,3.294915,4.500000,666,1382.400000,2.075676,1471.252207,"F",51,"North",1,"CAT 200","BS110",47.671458
"K305660",387,822.000000,324,565.500000,2,3.600000,32.671162,2.124031,1.745370,1.800000,713,1391.100000,1.951052,1423.771162,"F",46,"South-East",0,"CAT 200","BS110",29.995893
"K305670",503,1069.199999,7,115.199999,0,0.000000,174.183199,2.125646,16.457143,0.000000,510,1184.399998,2.322353,1358.583197,"F",23,"North-East",4,"CAT 200","WC95",52.238193
"K305680",568,1023.000000,0,0.000000,5,31.500000,2.541092,1.801056,0.000000,6.300000,573,1054.500000,1.840314,1057.041092,"M",30,"South",2,"CAT 200","S50",44.714579
"K305710",373,793.200001,88,338.099999,5,32.400001,178.398011,2.126542,3.842045,6.480000,466,1163.700001,2.497210,1342.098012,"M",25,"East",2,"CAT 200","S50",25.166324
"K305720",740,1441.200001,41,338.100000,2,4.500000,135.508671,1.947568,8.246341,2.250000,783,1783.800001,2.278161,1919.308672,"F",21,"East",1,"CAT 200","BS110",44.583162
"K305740",482,1024.800000,42,90.000000,2,3.600000,120.880174,2.126141,2.142857,1.800000,526,1118.400000,2.126236,1239.280174,"M",14,"North-West",0,"CAT 200","S50",28.583162
"K305760",730,1174.200000,117,416.700000,12,43.800000,149.453148,1.608493,3.561538,3.650000,859,1634.700000,1.903027,1784.153148,"F",34,"South-East",0,"CAT 200","WC95",25.626283
"K305780",391,685.800000,238,408.000000,16,49.800000,35.646103,1.753964,1.714286,3.112500,645,1143.600000,1.773023,1179.246103,"F",12,"North",0,"CAT 200","WC95",17.412731
"K305790",1322,2316.000000,4,44.100000,5,28.500000,104.570880,1.751891,11.025000,5.700000,1331,2388.600000,1.794591,2493.170880,"M",48,"North-East",2,"CAT 200","S50",53.552361
"K305800",887,1887.000000,174,437.100001,16,31.800000,10.700662,2.127396,2.512069,1.987500,1077,2355.900001,2.187465,2366.600663,"M",55,"Central",2,"CAT 200","S50",27.334702
"K305810",398,900.000000,124,456.000000,2,36.000000,62.566720,2.261307,3.677419,18.000000,524,1392.000000,2.656489,1454.566720,"F",21,"Central",2,"CAT 200","WC95",26.940452
"K305830",307,858.600000,13,145.800000,1,7.800000,151.339762,2.796743,11.215385,7.800000,321,1012.200000,3.153271,1163.539762,"M",24,"West",1,"CAT 200","S50",41.593429
"K305840",899,1616.400001,51,77.400001,1,18.000000,68.579687,1.797998,1.517647,18.000000,951,1711.800002,1.800000,1780.379689,"F",27,"South-East",0,"CAT 200","BS110",35.482546
"K305850",467,1305.600000,47,86.400000,16,36.000000,73.173288,2.795717,1.838298,2.250000,530,1428.000000,2.694340,1501.173288,"M",18,"South-West",0,"CAT 200","BS110",18.365503
"K305860",579,1233.000000,4,159.000000,1,30.000000,139.143822,2.129534,39.750000,30.000000,584,1422.000000,2.434932,1561.143822,"F",14,"East",8,"CAT 200","BS110",41.067762
"K305870",580,932.399999,33,369.300000,14,48.600001,29.305881,1.607586,11.190909,3.471429,627,1350.300000,2.153589,1379.605881,"M",27,"North-West",2,"CAT 200","BS110",53.585216
"K305880",636,1356.000000,22,302.400000,2,3.600000,33.007695,2.132075,13.745455,1.800000,660,1662.000000,2.518182,1695.007695,"F",25,"North-West",8,"CAT 200","WC95",10.283368
"K305900",625,1215.599999,4,27.900000,4,19.200000,116.880002,1.944960,6.975000,4.800000,633,1262.699999,1.994787,1379.580001,"M",37,"East",2,"CAT 200","S50",29.798768
"K305910",921,1654.800001,29,645.300000,13,21.000000,33.731638,1.796743,22.251724,1.615385,963,2321.100001,2.410280,2354.831639,"F",52,"South-East",2,"CAT 200","BS110",30.915811
"K305940",315,882.000000,249,496.500000,10,35.000000,168.477275,2.800000,1.993976,3.500000,574,1413.500000,2.462544,1581.977275,"M",32,"East",1,"CAT 200","S50",31.671458
"K305960",578,940.799999,142,435.600001,4,25.000000,31.050002,1.627682,3.067606,6.250000,724,1401.400000,1.935635,1432.450002,"M",42,"South",1,"CAT 200","BS110",13.963039
"K305970",374,798.600001,93,277.799999,15,25.000000,99.076688,2.135294,2.987097,1.666667,482,1101.400000,2.285062,1200.476688,"F",67,"North-West",0,"CAT 200","WC95",20.763860
"K306000",355,637.800001,49,475.199999,11,29.400000,104.927733,1.796620,9.697959,2.672727,415,1142.400000,2.752771,1247.327733,"M",22,"North",2,"CAT 200","S50",23.753593
"K306010",723,1545.000000,54,114.300000,1,13.200000,21.021224,2.136929,2.116667,13.200000,778,1672.500000,2.149743,1693.521224,"F",20,"East",2,"CAT 200","BS110",47.868583
"K306040",737,1198.199999,304,513.300000,0,0.000000,72.298754,1.625780,1.688487,0.000000,1041,1711.499999,1.644092,1783.798753,"F",60,"South-West",0,"CAT 200","BS110",28.878850
"K306050",460,984.000000,18,30.300001,0,0.000000,49.071697,2.139130,1.683333,0.000000,478,1014.300001,2.121967,1063.371698,"F",59,"North-East",0,"CAT 200","BS110",28.024641
"K306060",457,978.600000,11,103.500002,14,36.600000,132.055217,2.141357,9.409091,2.614286,482,1118.700002,2.320954,1250.755219,"M",27,"North-East",0,"CAT 200","S50",52.303901
"K306070",535,1201.799999,387,598.500001,3,16.800000,161.846900,2.246355,1.546512,5.600000,925,1817.100000,1.964432,1978.946900,"F",30,"South-West",0,"CAT 200","WC95",32.722793
"K306090",503,883.800000,23,187.800000,16,28.200000,136.027005,1.757058,8.165217,1.762500,542,1099.800000,2.029151,1235.827005,"F",14,"South-East",1,"CAT 200","BS110",12.813142
"K306100",455,703.200001,190,432.000000,4,26.000000,50.555680,1.545495,2.273684,6.500000,649,1161.200001,1.789214,1211.755681,"F",37,"North-West",7,"CAT 200","BS110",36.829569
"K306110",770,1648.799999,10,167.099999,9,43.799999,89.488219,2.141299,16.710000,4.866667,789,1859.699997,2.357034,1949.188216,"F",39,"North-East",1,"CAT 200","WC95",26.349076
"K306120",716,1162.799999,103,159.900000,8,21.499999,119.455638,1.624022,1.552427,2.687500,827,1344.199998,1.625393,1463.655636,"M",64,"North",1,"CAT 200","S50",22.110883
"K306130",477,854.399999,201,724.800001,21,36.000000,159.691544,1.791195,3.605970,1.714286,699,1615.200000,2.310730,1774.891544,"M",33,"South-East",1,"CAT 200","S50",14.554415
"K306140",369,718.199999,91,396.900000,13,49.000000,2.438543,1.946341,4.361538,3.769231,473,1164.099999,2.461099,1166.538542,"F",41,"West",1,"CAT 200","WC95",42.184805
"K306150",547,1173.000000,11,226.500000,11,49.800000,159.929157,2.144424,20.590909,4.527273,569,1449.300000,2.547100,1609.229157,"M",31,"East",0,"CAT 200","S50",42.283368
"K306170",450,1009.799999,144,444.300000,17,43.200001,90.114914,2.244000,3.085417,2.541177,611,1497.300000,2.450573,1587.414914,"F",32,"North-West",11,"CAT 200","BS110",40.673511
"K306180",424,715.200001,253,554.700001,4,6.600000,58.828002,1.686792,2.192490,1.650000,681,1276.500002,1.874449,1335.328004,"M",21,"North",2,"CAT 200","S50",23.293634
"K306190",738,1297.800000,159,473.100000,7,32.400000,114.906097,1.758537,2.975472,4.628571,904,1803.300000,1.994801,1918.206097,"F",24,"North",1,"CAT 200","BS110",33.741273
"K306200",401,1117.800000,295,450.900000,20,43.000000,119.561883,2.787531,1.528475,2.150000,716,1611.700000,2.250978,1731.261883,"M",52,"South-West",1,"CAT 200","S50",38.176591
"K306230",779,1671.000000,214,404.400000,3,37.200000,30.659006,2.145058,1.889720,12.400000,996,2112.600000,2.121084,2143.259006,"M",31,"East",2,"CAT 200","S50",13.963039
"K306250",834,1260.600000,34,158.700000,6,21.600000,8.329578,1.511511,4.667647,3.600000,874,1440.900000,1.648627,1449.229578,"F",17,"West",2,"CAT 200","WC95",38.899384
"K306280",1218,1841.399999,119,408.300000,19,35.000000,19.097851,1.511823,3.431092,1.842105,1356,2284.699999,1.684882,2303.797850,"M",31,"North",1,"CAT 200","S50",23.687885
"K306290",378,811.799999,76,360.300000,19,41.000000,101.965263,2.147619,4.740789,2.157895,473,1213.099999,2.564693,1315.065262,"M",29,"West",9,"CAT 200","S50",35.186858
"K306300",998,1784.400000,380,583.800000,9,28.200000,85.097821,1.787976,1.536316,3.133333,1387,2396.400000,1.727758,2481.497821,"M",48,"South-East",1,"CAT 200","BS110",47.802875
"K306330",461,811.200000,29,401.099999,19,30.000000,84.701672,1.759653,13.831034,1.578947,509,1242.299999,2.440668,1327.001671,"M",33,"North",1,"CAT 200","S50",27.301848
"K306340",374,571.800000,123,416.700000,18,43.000000,10.429911,1.528877,3.387805,2.388889,515,1031.500000,2.002913,1041.929911,"F",28,"South-West",2,"CAT 200","WC95",32.164271
"K306350",646,1048.199999,80,242.700000,1,12.600000,148.277401,1.622601,3.033750,12.600000,727,1303.499999,1.792985,1451.777400,"M",47,"West",0,"CAT 200","BS110",10.053388
"K306360",731,1573.800001,79,232.500001,4,35.500000,49.395900,2.152941,2.943038,8.875000,814,1841.800002,2.262654,1891.195902,"M",28,"South",7,"CAT 200","BS110",12.156057
"K306390",506,1407.000000,42,229.500000,13,22.000000,100.100576,2.780632,5.464286,1.692308,561,1658.500000,2.956328,1758.600576,"F",16,"West",0,"CAT 200","CAS30",18.595483
"K306400",237,660.000000,174,375.599999,7,43.800001,108.272821,2.784810,2.158621,6.257143,418,1079.400000,2.582297,1187.672821,"F",31,"South-East",0,"CAT 200","WC95",53.848049
"K306410",563,991.800001,161,253.199999,7,12.000000,104.882988,1.761634,1.572671,1.714286,731,1257.000000,1.719562,1361.882988,"M",54,"South",2,"CAT 200","S50",48.262834
"K306420",715,1107.600000,250,648.299999,15,42.000000,127.254909,1.549091,2.593200,2.800000,980,1797.899999,1.834592,1925.154908,"M",36,"North-East",1,"CAT 200","S50",40.542094
"K306430",795,1400.399999,93,221.399999,10,21.500001,127.152640,1.761509,2.380645,2.150000,898,1643.299999,1.829955,1770.452639,"F",20,"South-East",0,"CAT 200","WC95",49.051335
"K306440",571,901.200001,50,134.399999,0,0.000000,104.907127,1.578284,2.688000,0.000000,621,1035.600000,1.667633,1140.507127,"F",45,"North-East",2,"CAT 200","WC95",43.663244
"K306450",550,886.199999,26,197.699999,6,40.800001,13.467774,1.611273,7.603846,6.800000,582,1124.699999,1.932474,1138.167773,"F",12,"North-West",0,"CAT 200","BS110",44.681725
"K306460",474,1023.000000,25,66.300000,14,38.399999,82.941548,2.158228,2.652000,2.742857,513,1127.699999,2.198246,1210.641547,"F",31,"South-West",1,"CAT 200","WC95",38.767967
"K306470",451,794.400000,39,280.800000,1,25.800000,69.168753,1.761419,7.200000,25.800000,491,1101.000000,2.242363,1170.168753,"F",32,"North-West",1,"CAT 200","WC95",11.630390
"K306480",343,740.400001,131,257.700000,1,16.800000,6.899281,2.158601,1.967176,16.800000,475,1014.900001,2.136632,1021.799282,"F",24,"South-East",1,"CAT 200","BS110",28.977413
"K306490",310,670.200000,66,479.700000,1,8.000000,145.533620,2.161935,7.268182,8.000000,377,1157.900000,3.071353,1303.433620,"F",22,"South-East",1,"CAT 200","WC95",47.277207
"K306500",371,800.400000,28,381.300000,7,17.000000,7.786592,2.157412,13.617857,2.428571,406,1198.700000,2.952463,1206.486592,"M",26,"North",9,"CAT 200","BS110",54.669405
"K306510",366,790.200001,116,383.700001,16,33.000000,34.045685,2.159016,3.307759,2.062500,498,1206.900002,2.423494,1240.945687,"M",36,"South",2,"CAT 200","S50",24.082136
"K306530",448,967.200001,68,103.799999,17,27.599999,92.507101,2.158929,1.526471,1.623529,533,1098.599999,2.061163,1191.107100,"F",13,"Central",2,"CAT 200","WC95",47.178645
